"Name","Review Content","Date","Rating","Mercure Hotel"
"Der absoulte Top Urlaub","Das Camp ist hervorragend, die achteckigen Zelte sind bestens ausgestattet. Hier gibt es einen fest gemauerten Waschtisch und gemauerte und getrennte DU und WC. Steckdosen, Schreibtisch, Moskitonetz, Terasse mit 2 Stühlen und Öllampe. Im Zelt gibt es eine Taschenlampe (da ab ca. 23. 00 Uhr-05. 00 Uhr kein Strom!) und eine Trillerpfeife für Notfälle. Außerdem gibt es einen Klingelknopf, damit man bei Dunkelheit und für Gepäckservice einen Massai rufen kann, dieser bringt die Gäste sicher zum Hauptgebäude. Das Camp ist unter deutscher Leitung, der Service ist super. Das Restaurant bot abends ein 4Gang Wahlmenue von sehr guter Qualität, das Frühstücksbuffet war umfangreich und ebenfalls sehr gut. Es gibt auch richtige Zimmer in Bungalows und neuerdings einen Pool mit Wellnessbereich. All dies ist direkt in der Wildnis (Steppe), ohne Zaun direkt neben den Warzenschweinen, Impalas und Erdhörnchen.","This review is the subjective opinion of an individual traveler and not of Tripadvisor LLC nor of its partners. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"A 0-star restaurant in a 4-star Hotel","Please do not waist your time and money to go to the Restaurant of the Safari Hotel in Windhoek.Their waiters are doing their best, but their food is pathetic. They charge you N$130,00 per person for Sunday Lunch Buffet but the food they provide and the choices available is worse than that of a corner cafe take-away.Some of the choices looked (and tasted) like the previous day's left-overs just being heated again - or being being thrown into cup-a-soup and being dished up as stew.There are a lot of excellent restaurants in Windhoek - so, stay away from this rip-off!!!","Date of stay: September 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","2.0 of 5 bubbles","Mercure Hotel"
"Perfect For a Big Group","Was part of a large touring sports team. Hotel went out of their way to make suitable rooms available. Big rooms so no problem to have 4 in a room. Meals well catered and perfect for Sports people.Would return even for a personal visit.","Date of stay: February 2019This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"stopover in Windhoek","The Safari Hotel can be rated as a 1 star Hotel.  The business room was in a terrible condition.  The curtains were broken.  The shower head was broken and the taps were leaking.  The water trickled out .  The bath was also in a poor condition.  The whole experience was very disappointing indeed.","Date of stay: July 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"Stay away","After staying at over 20 different hotels in Africa, this was truly unacceptable.  Not sure if they gave me this room by mistake or what.  I paid about the same what I had paid for other very nice accomidations during 40 days in Namibia and So. Africa.  This room had a closet door dangling off the ceiling, a torn apart safety lock on the door, stains on furniture , carpet, and walls,  phone wires had been  torn out of  wall,  thick layer of bugs in the bathroom light fixtures, broken tile and on and on.  When the deskstaff was told they acted surprised I did not like the room!!!!  The bed was clean, but I was glad to leave.","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","1.0 of 5 bubbles","Mercure Hotel"
"prima hotel","Prima hotel buiten het centrum. Ruime kamers. schoon. Overdag hotel-shuttlebus ieder uur langs 2 malls naar centrum. Vriendelijk personeel. Ontbijt goed en uitgebreid. Zwembad prima, nog beter in bijbehorend hotel ernaast. Wifi alleen in hotelgebouw.","Date of stay: January 2018This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Hotel for Conference","I stayed in this hotel for a few days to attend a conference a few weeks ago in Namibia. The property is actually quite large and the room I checked into was spacious but strangely, with a small bathroom. The decor was unfortunately a bit ran down and dated which is fine with me as the name of the hotel already gave you a sense of what you would get. The issue was that the Wi-Fi access from the room was very unstable and unusable considering that this is suppose to be a business conference hotel. I was jokingly telling the staffs that the Wi-Fi was a bit like the wild mammals, coming at going at their leisure. On the positive side, the restaurant and and drink bar were quite excellent. Serving great testing African and Western food. The spicy buffalo wings is a must try!","Date of stay: May 2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"Lovely friendly staff","I thoroughly enjoyed my week in the Safari Hotel in Namibia.  All the staff were absolutely great.  The hotel was reasonably quiet as it was mid-winter in Windhoek - although nice and warm during the day.   The conference facilities were fine and all the food as excellent.  Room large and comfortable, albeit quite old fashioned.","Date of stay: July 2016This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","4.0 of 5 bubbles","Mercure Hotel"
"in die Jahre gekommen","Zimmer 439m 4007, 5000Übernachtung am Anfang und Ende der Reise . . . Die Einrichtung der Zimmer ist in die Jahre gekommen. Zimmer sind zwar sehr groß, mit kleiner Sitzecke, aber durch die kleinen Fenster auch sehr dunkel.  Aussicht zum Teil auf den Sportflughafen (Start- und Landelärm), den Pool (Zimmer mit den einstelligen Zahlen hinten) oder den Innenhof.Personal sehr freundlich, Frühstück im üblichen Rahmen.Haben eine sehr schöne Poolanlage und bieten darüber hinaus einen kostenlosen Shuttleservice nach Windhoek in die Stadt und zu den Einkaufszentren an.Zimmer 5000 sehr schön, groß und wesentlich moderner.","Date of stay: December 2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
"avant le départ","en arrivant ou en partance, l'hôtel offre un endroit pour dormir et se restaurer ,l'hôtel et les chambres sont propres ,un peu vieillot les chambres ,cuisine quelconque ,petit déjeuner en buffet est correct mais sans grande recherche","Date of stay: October 2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read our transparency report to learn more.","3.0 of 5 bubbles","Mercure Hotel"
